Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
05cee90a-36f8-0393-8964-e8ed8403cf97,1986-01-20,,999-14-7519,S99927369,X87486115X,Ms.,Antonia30,Bernal586,,,S,white,hispanic,F,Puebla  Puebla  MX,136 Tremblay Rue Apt 58,Framingham,Massachusetts,Middlesex County,01701,42.28786880241793,-71.44061606933977,2008134.9385000002,726312.9315000001
ccc370fb-4348-47fd-6a7e-c94fb16d23bc,1980-09-23,,999-35-7347,S99958630,X3271167X,Mrs.,Lucia634,Ponce361,,Pagan507,M,white,hispanic,F,Carolina  Puerto Rico  PR,859 Pollich Green Unit 30,Quincy,Massachusetts,Norfolk County,02186,42.27549064516466,-71.08084082221394,1859450.1530000004,430266.517
a824f90a-b62e-6447-6dbe-df67ab7d5d84,1980-08-29,,999-68-2287,S99965530,X87728971X,Mrs.,Britta584,Hirthe744,,Schiller186,M,white,nonhispanic,F,Brockton  Massachusetts  US,836 Predovic Corner,Dracut,Massachusetts,Middlesex County,,42.67070585252438,-71.26904384251878,1840846.6545,164608.77550000002
6f094f06-ebcd-9df1-f512-beda0c11ce00,2022-03-07,,999-36-2420,,,,Mateo562,Arroyo916,,,,white,hispanic,M,Caguas  Puerto Rico  PR,856 Kirlin Common,Mansfield,Massachusetts,Bristol County,,41.98899519464779,-71.17882973639828,107088.7625,2638.3275
fca2f88e-65ea-20d8-912c-23a8584b7fa1,1990-04-13,,999-93-5877,S99968147,X57353313X,Mrs.,Marianne327,Jast432,,Littel644,M,white,nonhispanic,F,Braintree  Massachusetts  US,322 Borer Tunnel Apt 88,Worcester,Massachusetts,Worcester County,01610,42.276017988795054,-71.85629025194368,927671.5074999998,21119.512499999997
b38817eb-1e19-91a6-2d55-6dc2882ee527,2013-11-13,,999-28-6121,,,,Veronika907,Crona259,,,,white,nonhispanic,F,Weston  Massachusetts  US,696 Welch Rue Apt 15,Arlington,Massachusetts,Middlesex County,02474,42.42355138988548,-71.17503733824292,40599.23750000001,30955.512499999993
cbfe69c3-edc0-9203-a2f6-172f57ad56e3,2001-09-22,,999-19-8494,S99993288,X69026408X,Mr.,Enrique929,Dickinson688,,,,white,nonhispanic,M,Danvers  Massachusetts  US,756 Kertzmann Way,Marlborough,Massachusetts,Middlesex County,01752,42.39097540243195,-71.59675239020986,1428632.5450000002,132934.30499999996
01cef2a3-3799-a862-dede-932a89501af9,1995-04-20,,999-65-7353,S99976751,X11212057X,Ms.,Fred155,Rath779,,,S,white,nonhispanic,F,Marblehead  Massachusetts  US,951 Blanda Quay,Littleton,Massachusetts,Middlesex County,,42.53376364137367,-71.45561082862109,1191907.8229999999,198305.67700000003
85bc9f77-d57f-0f5b-37ce-a56556c036c1,2009-04-01,,999-59-8681,S99932455,,,Jason347,Torp761,,,,white,nonhispanic,M,Chicopee  Massachusetts  US,447 Towne Grove,Plainville,Massachusetts,Norfolk County,,42.03363942523966,-71.33201607219652,1161878.2300000002,206.21999999999997
17402c44-2287-9c42-aa7d-b17c45bd5c95,1964-11-14,1968-12-20,999-91-3334,,,,Katina266,Hessel84,,,,asian,nonhispanic,F,Cantho  Cần Thơ  VN,290 Fahey Frontage road Apt 40,Pinehurst,Massachusetts,Middlesex County,01866,42.568371413962105,-71.19368489642494,111643.07,0.0
99ff4d81-0f29-844b-19d5-ec21c678e75a,2016-05-03,,999-48-2782,,,,Chet188,O'Kon634,,,,white,nonhispanic,M,Blackstone  Massachusetts  US,898 Thiel Ramp Unit 48,East Longmeadow,Massachusetts,Hampden County,,42.069884501729994,-72.45616319461243,147441.37,0.0
18c7b513-690c-e0c9-4806-32cc1feafaa4,2009-01-13,,999-76-9943,S99984308,,,Dorothea248,D'Amore443,,,,black,nonhispanic,F,Salem  Massachusetts  US,401 Roob Overpass,Stoneham,Massachusetts,Middlesex County,,42.43627593249571,-71.10194895518472,1251592.15,16.82999999999989
febad905-bb57-28ff-fb7a-e77bfa083062,2012-08-24,,999-67-6644,,,,Victor265,Rosenbaum794,,,,white,nonhispanic,F,Milford  Massachusetts  US,703 Macejkovic Route Apt 81,North Attleborough,Massachusetts,Bristol County,,41.93465375033774,-71.32145532090532,371438.88999999996,1762.6799999999998
854d539e-e2e1-a8d1-7e57-41273d81ec4c,1955-11-08,,999-77-1010,S99921415,X16524421X,Mrs.,Jacquline932,Renner328,,Mante251,M,white,nonhispanic,F,North Attleborough  Massachusetts  US,161 Sanford Route,North Reading,Massachusetts,Middlesex County,,42.55888039281576,-71.12432080992164,2352376.826000001,405622.294
1f7dcea8-2989-de97-c41b-3df5fd8ea359,2016-04-10,,999-44-9769,,,,Brad867,Runte676,,,,asian,nonhispanic,M,Brookline  Massachusetts  US,414 Rosenbaum Light Apt 25,Boston,Massachusetts,Suffolk County,02108,42.30626233521271,-71.09175337698662,241476.49,2131.56
95911da1-fd3f-63ac-3200-7eea89667e21,1997-11-10,,999-76-1521,S99941646,X76153527X,Mrs.,Cathern761,Cruickshank494,,Purdy2,M,white,nonhispanic,F,Ludlow  Massachusetts  US,372 Labadie Corner Suite 8,Bourne,Massachusetts,Barnstable County,,41.71544580249158,-70.62247435770811,895184.0835000002,106984.5465
df15e582-456a-b615-427e-3eb9ef521c3c,1926-12-19,1989-05-05,999-78-8049,S99938621,X32990447X,Mrs.,Lizeth852,Larson43,,D'Amore443,M,white,nonhispanic,F,Boston  Massachusetts  US,652 Hayes Crossing Unit 81,New Bedford,Massachusetts,Bristol County,02746,41.74959687329646,-70.92768771092443,2290396.0425000004,874.8074999999999
4a32811a-218b-c80d-0f53-6054fd79aa70,1959-04-07,,999-77-3137,S99955048,X19115578X,Mrs.,Tonisha838,Rice937,,Cruickshank494,M,white,nonhispanic,F,Gloucester  Massachusetts  US,404 Rodriguez Crossing Unit 67,West Brookfield,Massachusetts,Worcester County,01585,42.22782406100439,-72.12672041811105,2445940.5950000007,114626.49500000001
bd88d6e5-bf4b-3a16-630b-75204a91224e,1973-12-30,,999-58-2616,S99949195,X39369106X,Mrs.,Tonja658,Wisozk929,,Kuhlman484,M,white,nonhispanic,F,Northbridge  Massachusetts  US,808 Reilly Union,Middleborough Center,Massachusetts,Plymouth County,,41.90810225896534,-70.88839757807737,2207236.7890000003,523954.1009999999
0e0460d9-500e-7163-89a2-d89dc8e5f1b1,2005-12-03,,999-43-5758,S99939769,X27826171X,Ms.,Sabine292,Abshire638,,,,white,nonhispanic,F,Amherst Center  Massachusetts  US,120 Treutel Alley Unit 67,Brookline,Massachusetts,Norfolk County,02467,42.33481004725315,-71.13107326814652,519482.59000000014,1643.9099999999996
cf2e5183-6ea4-75d6-9e19-864675950590,2011-07-19,,999-62-8159,,,,Lena684,Dietrich576,,,,white,nonhispanic,F,Westwood  Massachusetts  US,800 Abbott Run Apt 26,Boston,Massachusetts,Suffolk County,02111,42.2544241124453,-71.10812124130136,362004.98,4543.44
166e21ae-1de9-3588-fdc8-e85dd47a19f1,1964-11-14,,999-78-1803,S99968218,X42562910X,Mrs.,Lovella383,Sawayn19,,Hansen121,M,asian,nonhispanic,F,Cantho  Cần Thơ  VN,621 Leuschke Forge Suite 58,Pinehurst,Massachusetts,Middlesex County,01866,42.523852325075346,-71.25647269910493,1867290.6465,499223.2334999999
e7314561-cd8c-c49c-c6e2-e155de079f9e,1983-03-24,,999-41-5266,S99926844,X68730080X,Mr.,Wilber603,Reinger292,,,M,white,nonhispanic,M,Boston  Massachusetts  US,891 Carter Divide Unit 0,Brockton,Massachusetts,Plymouth County,02302,42.12391616421131,-71.00441581015222,1062735.2574999998,10353.8625
e01075e9-d41f-feed-d80b-d96554bb6e58,1970-10-06,,999-49-5696,S99941743,X39962108X,Mr.,Kent912,Reinger292,,,M,white,nonhispanic,M,Marlborough  Massachusetts  US,408 Stehr Street Unit 88,Lynn,Massachusetts,Essex County,,42.451729908253675,-71.01170260507455,1388417.1749999998,25950.975000000002
ff71c824-c655-639a-b276-c2374bd503d5,2020-12-10,,999-50-8840,,,,Blake449,Zieme486,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,759 Ryan Orchard,Medway,Massachusetts,Norfolk County,,42.12755160512671,-71.38479878295792,150360.8375,7037.0625
61bb5ad8-de0c-9acd-6af2-aeb3993e6a93,1990-09-25,1994-08-03,999-69-5635,,,,Lesha323,Durgan499,,,,white,nonhispanic,F,Rowley  Massachusetts  US,362 Wiegand Viaduct,Lynn,Massachusetts,Essex County,01907,42.46940856020876,-70.98919874607908,62372.314999999995,16777.995
5a3044fc-ccb5-d2e7-4da4-3c0ddfa356b6,2005-10-30,,999-43-1697,S99939631,X15881646X,Mr.,Cory323,Legros616,,,,white,nonhispanic,M,Taunton  Massachusetts  US,941 Lockman Bypass Suite 88,Athol,Massachusetts,Worcester County,01331,42.53452182590975,-72.27348126690521,508881.8549999999,550.275
728ab03d-4231-c85b-11ed-337adf54ee68,1970-12-30,,999-35-7883,S99981322,X22524949X,Mrs.,Clarita196,Cummerata161,,Schmitt836,M,white,nonhispanic,F,Springfield  Massachusetts  US,779 Dach Union,Woburn,Massachusetts,Middlesex County,,42.46033479126766,-71.11112952074157,1001329.2699999999,7775.400000000001
ddcc74c5-3ba7-ff98-92f6-994005a0d982,1976-02-09,,999-50-1125,S99968762,X67904535X,Mr.,Elisha578,Johns824,,,M,white,nonhispanic,M,Canton  Massachusetts  US,536 Zboncak Spur Apt 38,Hamilton,Massachusetts,Essex County,,42.61323985537449,-70.83038511984977,164209.98249999995,65929.66750000001
e72a8e55-55a4-f203-29a4-4c70e083b5ca,1973-01-20,,999-47-9916,S99930362,X9342691X,Mr.,Allan198,Hackett68,,,M,white,hispanic,M,Easton  Massachusetts  US,849 Pacocha Road,New Bedford,Massachusetts,Bristol County,,41.64468299936615,-70.87115018015167,215098.26100000003,552676.9589999999
9798df4c-8161-6082-9307-6db797b4aca4,1985-04-05,,999-58-3855,S99912532,X8340159X,Mrs.,Candra395,Hudson301,,Brown30,M,white,nonhispanic,F,Marshfield  Massachusetts  US,420 Champlin Annex,Boston,Massachusetts,Suffolk County,02129,42.305361715121556,-71.13236630127743,2337182.6895,375733.74049999996
41da0ee3-08a0-26ce-22c9-79e70fec66c1,1999-10-23,,999-21-6720,S99943211,X12964380X,Ms.,Sina65,Dare640,,,,black,nonhispanic,F,Lawrence  Massachusetts  US,877 Becker Brook Unit 74,Boston,Massachusetts,Suffolk County,02111,42.31466830989136,-71.06378932460797,683760.0375,2131.8824999999997
79df2e8e-3a18-f580-9073-4b9e0fb41d3f,2014-06-08,,999-23-2676,,,,Katrice671,Ferry570,,,,white,nonhispanic,F,Randolph  Massachusetts  US,293 Thompson Rest Suite 15,Quincy,Massachusetts,Norfolk County,02171,42.30228252859006,-71.03921187693206,317565.0225,2259.9975
4232eb9e-573b-b513-491c-7bd36dad1f56,1990-09-25,,999-69-6389,S99929798,X48994691X,Ms.,Betty470,Casper496,,,S,white,nonhispanic,F,Boston  Massachusetts  US,803 Hintz Rue,Lynn,Massachusetts,Essex County,01904,42.50732278988504,-70.95235405515325,956557.5325000001,118464.54749999999
edecb53d-4b87-e5bd-ed82-a2bbbacf4737,1926-12-19,2012-02-29,999-69-9047,S99955765,X86452800X,Mrs.,Thea616,Boehm581,,Kunde533,M,white,nonhispanic,F,Pittsfield  Massachusetts  US,686 Weissnat Avenue Unit 13,New Bedford,Massachusetts,Bristol County,02743,41.70345614569987,-70.94099509689651,2365436.4110000003,680941.1989999999
289c346a-5a1e-c329-73a0-ac393f45fdbf,1976-06-20,,999-65-1327,S99974521,X53616929X,Mrs.,Carol737,Goyette777,,Bechtelar572,M,black,nonhispanic,F,Marblehead  Massachusetts  US,308 Torp Ferry Apt 28,Franklin,Massachusetts,Norfolk County,02038,42.12187996181247,-71.42661171789082,1935695.5335000001,552032.5665
e26d2304-1739-fcfa-ece8-8b6cc8f08314,2001-08-22,,999-80-8154,S99979318,X37045306X,Ms.,Abbey813,Jacobs452,,,,white,nonhispanic,F,Westfield  Massachusetts  US,465 Hilpert Annex Apt 1,Medford,Massachusetts,Middlesex County,02155,42.44538808146086,-71.12706911930445,611679.0925,3780.6974999999998
9697515c-0b8c-1a9e-b48b-f79820d510dd,2010-10-06,,999-63-2608,,,,Amina496,Wiegand701,,,,white,nonhispanic,F,Needham  Massachusetts  US,435 Schaden Ramp,Wareham,Massachusetts,Plymouth County,,41.74735274405492,-70.72666820523197,620902.3074999999,924.5924999999999
441a1cef-8781-b6a9-cd90-316a7432c17f,1964-05-17,,999-51-9739,S99983681,X49831372X,Mr.,Ian270,Leannon79,,,M,white,nonhispanic,M,Malden  Massachusetts  US,863 Welch Alley Unit 91,Boston,Massachusetts,Suffolk County,02151,42.42675723968772,-71.04845748030986,1708299.84,26025.569999999996
02f7dbb9-74d1-2445-ced2-1a0717a62dc9,1979-01-13,,999-45-9056,S99940668,X7362053X,Mrs.,Gaylene599,Daugherty69,,Schmitt836,M,white,nonhispanic,F,Billerica  Massachusetts  US,618 Becker Trace,Lowell,Massachusetts,Middlesex County,,42.69797368267172,-71.3030719309422,1305416.6055000003,667250.8445
85399d04-d564-c83a-3ee1-a7a1fe6321eb,2002-02-11,,999-37-2962,S99971359,X56691053X,Mr.,Maurice742,Adams676,,,,white,nonhispanic,M,Boston  Massachusetts  US,465 Thompson Fork Suite 98,Bellingham,Massachusetts,Norfolk County,,42.04738699697282,-71.45355454321609,603230.275,1454.025
ee4bd894-59bf-179a-bb46-7418cc9116ce,1999-11-16,,999-92-3757,S99932926,X23490614X,Mr.,Jeffry142,Kris249,,,,white,nonhispanic,M,Falmouth  Massachusetts  US,443 Paucek Lane Apt 29,Northwest Harwich,Massachusetts,Barnstable County,,41.70162666409642,-70.077540400211,684314.0724999999,12212.7975
b8f4bf75-ed4b-3499-e4b1-697ee99709d8,1981-05-30,,999-79-9248,S99967996,X57510913X,Mr.,Mark765,Boyer713,,,M,white,nonhispanic,M,Marlborough  Massachusetts  US,534 Flatley Branch Unit 49,Norwood,Massachusetts,Norfolk County,02062,42.16158356892919,-71.2319476554185,1094983.71,1015.26
ad7dc9c8-16a6-811c-eab2-5f2ae7416aab,2009-02-20,,999-52-1772,S99962412,,,Tyler508,Keeling57,,,,white,nonhispanic,F,Brockton  Massachusetts  US,586 Schulist Boulevard,Bourne,Massachusetts,Barnstable County,,41.73255930706609,-70.57734233238233,439960.26499999996,1087.7549999999999
e2f80a74-30c4-c1f9-b384-99f50563bdc2,1967-11-29,,999-29-3673,S99929750,X9518653X,Mrs.,Theodora872,Zboncak558,,Lockman863,M,white,nonhispanic,F,Harwich  Massachusetts  US,982 Reynolds Quay Unit 75,Needham,Massachusetts,Norfolk County,,42.232845379083734,-71.26954277838902,1815615.5144999996,387169.90549999994
03b830c2-5963-7ccb-92e3-65842667a626,1956-05-04,,999-95-4964,S99919383,X50939457X,Mrs.,Marisha663,Weber641,,Kling921,M,white,nonhispanic,F,Weymouth  Massachusetts  US,437 Harvey Dale Apt 18,Peabody,Massachusetts,Essex County,01940,42.51095943424077,-70.96112197542422,2495904.3254999993,766038.5345
f361c48a-4b50-402a-5d5f-d846d8278ff5,2005-02-01,,999-11-7437,S99969970,X18779495X,Mr.,Noble66,Schumm995,,,,white,nonhispanic,M,Burlington  Massachusetts  US,184 Stanton Brook Apt 54,Brockton,Massachusetts,Plymouth County,02351,42.094552387266106,-70.9931729775399,1128471.7625,9.067499999999981
9451870a-dcf7-86aa-148f-4dc6c82876f9,2021-07-03,,999-97-5756,,,,Lorelei90,Lockman863,,,,white,nonhispanic,F,North Adams  Massachusetts  US,563 Kuhic Parade,Chicopee,Massachusetts,Hampden County,01013,42.16171727598885,-72.57558624214782,79429.60999999999,154.43999999999994
c2f4d2d2-d2b0-c29a-2eb8-7318eaf675eb,2012-12-25,,999-74-5365,,,,Paz9,Runolfsson901,,,,white,nonhispanic,F,Somerville  Massachusetts  US,423 Rempel Row Suite 26,Hudson,Massachusetts,Middlesex County,,42.42410530665769,-71.5085449491305,344832.525,274.6049999999998
cc7a5be8-1ba8-e2e5-f215-e6426130bbc7,1989-01-20,,999-47-3688,S99943213,X67494079X,Ms.,Matilda472,Wehner319,,,S,white,hispanic,F,Sutton  Massachusetts  US,257 Hessel Parade Unit 70,Boston,Massachusetts,Suffolk County,02130,42.351621826559835,-71.05279317321525,745278.7335,665088.6065
f6e4d0e1-904c-6f27-d577-77aefcecce69,1973-06-21,,999-12-1565,S99951188,X35979717X,Mr.,Micah422,Harber290,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,558 Pagac Park Unit 94,Harvard,Massachusetts,Worcester County,,42.47686880485079,-71.57432729694004,1337492.0700000003,0.0
044f720c-4db8-95fc-8128-ff09f38a3f81,1977-09-13,,999-27-7545,S99948538,X76700895X,Mrs.,Roxane435,Quitzon246,,Thiel172,M,white,nonhispanic,F,Plymouth  Massachusetts  US,1032 Bernhard Haven,Worcester,Massachusetts,Worcester County,01604,42.25850154285796,-71.81450128989682,1408723.9600000007,412192.56999999995
377a9ecc-b3de-8991-6f2a-f87371786966,1978-03-21,,999-10-7071,S99991436,X63883358X,Mrs.,Miki234,Fisher429,,Parisian75,M,white,nonhispanic,F,Boston  Massachusetts  US,564 Lehner Park Suite 95,Westfield,Massachusetts,Hampden County,01085,42.130790502720174,-72.72892788706494,1622485.915,16965.225
c49d52d3-7e19-5b32-256d-cebf66d3cfc4,1969-05-24,,999-38-1930,S99988465,X58390368X,Mr.,Laurence43,Boehm581,,,M,white,nonhispanic,M,Wellesley  Massachusetts  US,555 Kertzmann Street Unit 12,Woburn,Massachusetts,Middlesex County,01890,42.50293966538989,-71.19749441819941,1499150.1525000008,17314.237500000003
bff8e828-a2d4-a7c2-46f4-f1d7748108a1,2006-01-30,2017-07-31,999-25-1660,,,,Mozell819,Hammes673,,,,white,nonhispanic,F,Walpole  Massachusetts  US,577 Bogan Orchard,Reading,Massachusetts,Middlesex County,01867,42.503561071235474,-71.1544132964713,369220.795,18167.414999999997
75c9a2ca-367f-c52d-c9e3-602af70baaac,1977-07-30,,999-89-8658,S99926296,X74428462X,Mr.,Dusty207,Pacocha935,,,M,white,nonhispanic,M,Winchendon  Massachusetts  US,851 Pfeffer Center,Amherst,Massachusetts,Hampshire County,,42.322961507289946,-72.46510862254004,288038.31,0.0
7b595e34-e12b-68d3-2395-1fc0f543b2f9,1992-06-15,,999-30-3492,S99928933,X21914592X,Mrs.,Brittny484,Yundt842,,Bernhard322,M,white,nonhispanic,F,Saugus  Massachusetts  US,831 DuBuque Ferry,Arlington,Massachusetts,Middlesex County,02474,42.41895285131424,-71.17672086807896,1267702.8595000003,143362.28050000002
fdbc5d2b-9451-a7cf-4071-c46810018846,1997-08-18,,999-66-6526,S99990205,X84654598X,Mrs.,Rosario163,Flórez858,,Vanegas191,M,black,hispanic,F,Lima  Lima Province  PE,283 Lakin Alley Suite 15,Boston,Massachusetts,Suffolk County,02134,42.294883629020276,-70.99896681505292,1155371.1450000003,2747.4150000000004
6d10b719-8a1a-b20f-3926-cdbeb031478c,2020-04-23,,999-42-8404,,,,Earnest658,Pacocha935,,,,white,nonhispanic,M,East Dennis  Massachusetts  US,963 Runte Fork Suite 9,Sudbury,Massachusetts,Middlesex County,,42.36857503294186,-71.45941842970761,172311.2775,908.9625000000001
a17feed9-000f-1a40-e7fc-d9d385227430,1977-01-05,,999-36-9743,S99980555,X26341142X,Mr.,Garth972,Veum823,,,S,black,hispanic,M,North Andover  Massachusetts  US,573 Veum Vista Apt 56,Boston,Massachusetts,Suffolk County,02125,42.383948213253355,-71.07276269632139,1275594.6749999998,911.055
e04c7008-ccc5-b5a4-4760-974467fa9225,2006-01-30,,999-30-4996,S99928593,X82263902X,Ms.,Pamelia915,Gulgowski816,,,,white,nonhispanic,F,East Bridgewater  Massachusetts  US,473 Huel Row,Reading,Massachusetts,Middlesex County,,42.49240866855644,-71.13885863036344,598196.1595000001,34089.5205
c70315b2-20dc-ab12-4240-2d8badce7a8b,1918-08-11,,999-74-1691,S99971300,X30574807X,Mr.,Mac103,Schaden604,,,M,white,hispanic,M,Gloucester  Massachusetts  US,533 Hayes Dam Suite 64,Methuen,Massachusetts,Essex County,,42.75658353128782,-71.20191458015012,2515709.598,100177.57200000003
15370dce-6f72-8aff-0c3f-ed26becbb747,1939-04-08,2025-02-09,999-32-8338,S99931754,X34467593X,Mr.,Laurence43,Weimann465,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,252 Lowe Estate,West Concord,Massachusetts,Middlesex County,,42.48507032925555,-71.44860248956961,2177909.499499999,200625.3105
a1ba8aa6-c327-77c7-a947-78cbb024c442,2015-07-09,,999-74-2174,,,,Conrad619,Jerde200,,,,white,nonhispanic,M,Pinehurst  Massachusetts  US,760 Kautzer Ramp,Holbrook,Massachusetts,Norfolk County,02368,42.138754189286985,-71.02901885502814,283919.18249999994,65.58749999999992
328a3038-2f03-1e79-2afa-fc1eac854383,1926-12-19,2000-07-23,999-99-2294,S99946433,X44408365X,Mrs.,Jamie386,Pollich983,,Reichert620,M,white,nonhispanic,F,Leominster  Massachusetts  US,361 Jacobi Trafficway,New Bedford,Massachusetts,Bristol County,02746,41.7592666420668,-70.90810485299865,3059490.372000002,317809.828
324fcd57-e001-dc45-ff12-d0d237a71371,1976-06-02,,999-25-5318,S99977146,X71994029X,Ms.,Khadijah960,Gerhold939,JD,,S,white,nonhispanic,F,Paris  Ile-de-France  FR,338 Ullrich Terrace Suite 48,Weymouth,Massachusetts,Norfolk County,02189,42.213864450333176,-70.94873600467378,2404933.9095000005,540681.2505
2e3f52b8-1609-ea1d-697f-0653fd5f44e2,1955-01-29,,999-84-6940,S99938561,X21819802X,Mrs.,Zenobia558,Kulas532,,Aufderhar910,M,white,nonhispanic,F,Hudson  Massachusetts  US,312 Schimmel Divide Suite 46,Sutton,Massachusetts,Worcester County,,42.171300230046114,-71.7064652281826,1978537.4500000018,270871.63999999996
25187c65-1b46-58ea-5b6f-afd6db14d615,1995-01-30,,999-17-7401,S99998177,X16579234X,Mr.,Gustavo235,McKenzie376,,,M,white,nonhispanic,M,Malden  Massachusetts  US,347 Schmitt Track,Brockton,Massachusetts,Plymouth County,,42.162022985680714,-71.00468114247577,785999.59,0.0
b0b4f8ea-78c6-dba0-a0d9-a0eb3bc61881,1953-12-28,2021-03-07,999-26-1186,S99955035,X47491013X,Ms.,Collen405,Boyer713,,,S,white,nonhispanic,F,Devens  Massachusetts  US,385 Padberg Drive Suite 70,East Bridgewater,Massachusetts,Plymouth County,,42.043204411890194,-70.90665475565939,1917282.6390000004,280162.58100000006
c5444727-b99c-a798-de64-409cea935ce0,1968-08-11,2021-01-19,999-28-2964,S99941860,X23876375X,Mr.,Gregg522,Pfeffer420,,,M,white,nonhispanic,M,Dedham  Massachusetts  US,200 Ankunding Run,Randolph,Massachusetts,Norfolk County,02368,42.2121309186527,-71.0213576887272,1529142.2249999999,81124.90499999998
298a1d1a-4597-5409-1836-91f0588e9ac7,2022-10-08,,999-35-9037,,,,Elias404,Hilpert278,,,,white,nonhispanic,M,Ocean Grove  Massachusetts  US,600 Koepp Esplanade,Lawrence,Massachusetts,Essex County,01843,42.70593566658335,-71.1939533015708,12050.317000000001,8176.023000000001
cbe580a9-a85f-63e9-ecf7-37905546bbc8,1965-11-16,,999-41-6926,S99952693,X79251534X,Mrs.,Florene115,Ledner144,,Baumbach677,M,asian,nonhispanic,F,Somerville  Massachusetts  US,874 Koepp Center Apt 92,Dennis,Massachusetts,Barnstable County,,41.69707809943892,-70.16417155494221,1782265.2920000006,438685.09799999994
378bc427-b897-d0ee-04a8-aa04267bfe9e,2001-05-03,,999-34-1496,S99938103,X33985749X,Mr.,Felton646,Kling921,,,,white,nonhispanic,M,Springfield  Massachusetts  US,269 Schimmel Underpass Apt 70,Brewster,Massachusetts,Barnstable County,02631,41.710864504698385,-70.0850978364138,620257.8350000001,825.1649999999998
7fcdc9f0-74f1-e917-bd45-a586639cee8a,1979-08-25,,999-71-9174,S99939656,X58769918X,Mrs.,Madison727,Effertz744,,Schaefer657,M,white,nonhispanic,F,Pittsfield  Massachusetts  US,526 Koch Bypass Apt 36,Quincy,Massachusetts,Norfolk County,,42.30739365619574,-71.04471154010916,1367822.1150000002,30001.575
6ce20df0-08d1-7993-7fd7-a7f067d070ec,1937-10-12,2002-11-17,999-95-7111,S99983753,X30280368X,Mr.,Hollis7,Powlowski563,,,M,white,nonhispanic,M,Newburyport  Massachusetts  US,983 Tremblay Street Unit 8,Malden,Massachusetts,Middlesex County,02155,42.40946389091848,-71.01173072737247,2734988.62,194280.98999999996
10551722-1ae1-3d6a-1427-ab465c042131,1968-08-11,,999-75-8646,S99978061,X47453502X,Mr.,Dee580,Hessel84,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,121 Wehner Annex,Randolph,Massachusetts,Norfolk County,,42.1766091946703,-71.04657979880994,2156307.285,147685.785
0d93b528-7196-60bb-b42e-02f3816502fe,1978-01-29,,999-75-6889,S99936509,X48539388X,Mrs.,Shawanda667,Jast432,,Medhurst46,M,white,nonhispanic,F,Burlington  Massachusetts  US,349 Abbott Trafficway Unit 74,Worcester,Massachusetts,Worcester County,01583,42.29574725095141,-71.8753674026946,235092.31550000003,841532.7145000002
9b29d972-11ed-a83e-8d2d-62491059bd26,1953-12-28,,999-79-8749,S99980807,X79663537X,Ms.,Nohemi878,Jacobs452,,,S,white,nonhispanic,F,New Bedford  Massachusetts  US,706 Torp Heights,East Bridgewater,Massachusetts,Plymouth County,,41.99489294161285,-70.95668134121134,2122388.7295000013,568092.4904999997
3894f812-0fc2-1d6c-23c9-b9951f0a4a97,2004-07-16,,999-77-7420,S99915067,X40885170X,Ms.,Louanne686,Ullrich385,,,,white,nonhispanic,F,Millbury  Massachusetts  US,322 Halvorson Landing,Westwood,Massachusetts,Norfolk County,,42.211647461781745,-71.25509431797093,562811.74,3738.9300000000003
f49e28cc-27a7-4ff8-a224-a9105519b2c8,1983-07-08,,999-93-5982,S99918719,X40222071X,Mr.,Issac619,Becker968,,,M,white,nonhispanic,M,Holyoke  Massachusetts  US,125 Windler Harbor,West Springfield,Massachusetts,Hampden County,01089,42.17122994482038,-72.66296338119456,1072213.73,0.0
8ab57005-dd81-b087-5785-7d55084c0618,1926-12-19,,999-90-7161,S99934008,X81252852X,Mrs.,Mechelle851,Schaden604,,Howell947,M,white,nonhispanic,F,Malden  Massachusetts  US,684 Nolan Glen,New Bedford,Massachusetts,Bristol County,,41.680542617759265,-70.98627554626218,3027697.9265,1828555.7634999997
d3e4aaee-d28b-029f-e01d-77de3c30c874,2021-05-07,,999-90-4051,,,,Dionne995,Klocko335,,,,white,nonhispanic,F,Lowell  Massachusetts  US,727 Raynor Glen,Waltham,Massachusetts,Middlesex County,,42.350740748719765,-71.2244317490315,132247.845,932.3549999999999
fa93bed0-c561-8aa3-ab1b-fd1b82ada3c9,2001-11-09,,999-92-8172,S99917074,X27262285X,Mr.,Leonardo412,Terry864,,,,white,nonhispanic,M,Boston  Massachusetts  US,117 Marks Bypass Unit 35,Charlemont,Massachusetts,Franklin County,,42.67623867060149,-72.88987956398819,635049.98,120.35999999999993
85ff6f23-7da6-3783-88c7-b0c80a76adac,1972-08-23,,999-86-2601,S99925765,X27582192X,Mrs.,Maryrose226,Nolan344,,Schaefer657,M,white,nonhispanic,F,Quincy  Massachusetts  US,1093 Rosenbaum Wall,Peabody,Massachusetts,Essex County,,42.5672054858282,-70.93300243957636,1983671.1105000002,436939.83949999994
